Datetime_hour,Gen.P48 Fotovoltaica,MD,IDA1,IDA2,Gen.P48 Eolica,Interconexiones P48,Demanda P48,Gen.P48 Total
2024-04-05 10:00:00,14468.9,0.0,-6.99,-7.0,4635.2,-3383.6,26912.5,33551.8
2024-04-05 11:00:00,14075.1,0.0,-12.12,-12.0,3878.6,-2408.0,26342.0,32161.2
2024-04-05 12:00:00,14255.4,-0.01,-12.22,-12.53,4392.5,-4012.1,25626.9,33084.8
2024-04-05 13:00:00,13171.0,-0.01,-12.53,-12.53,3757.5,-3283.8,24550.8,31111.2
2024-04-05 14:00:00,12824.8,0.0,-12.12,-12.0,3992.3,-4001.2,24170.0,30896.0
2024-04-05 15:00:00,11572.2,0.0,-7.53,-10.01,4286.1,-3165.0,24578.1,29795.4
2024-04-05 16:00:00,9200.7,0.0,-5.0,-1.6,6112.6,-2372.6,25549.8,29826.7
2024-04-05 17:00:00,4998.4,0.0,0.0,-1.6,9194.4,-2305.2,26766.0,31585.3
2024-04-05 18:00:00,807.5,0.02,0.04,0.44,11132.6,-921.3,28742.9,31714.4
2024-04-05 19:00:00,16.8,2.0,1.99,3.25,11801.7,-286.0,29611.9,31515.0
2024-04-05 20:00:00,23.4,1.0,1.01,1.68,11902.0,-529.0,27638.0,29380.0
2024-04-05 21:00:00,15.2,0.0,0.0,0.0,10609.9,-631.9,24868.0,26663.4
2024-04-05 22:00:00,6.0,0.0,-1.0,0.0,9015.7,-868.5,23308.1,25118.6
2024-04-05 23:00:00,6.0,0.0,-4.0,-1.9,8956.4,-1087.9,22366.6,24611.2
2024-04-06 00:00:00,5.7,0.0,-6.0,-5.0,8070.0,-908.7,21375.6,23528.4
2024-04-06 01:00:00,5.3,0.0,-7.0,-7.77,6403.9,133.0,20508.5,21711.6
2024-04-06 02:00:00,5.7,0.0,-8.0,-10.0,5878.2,1040.0,20099.1,20980.8
2024-04-06 03:00:00,5.7,0.0,-8.0,-11.0,5418.8,738.4,20254.4,20508.0
2024-04-06 04:00:00,5.0,0.0,-8.0,-11.27,5412.0,633.6,20708.6,21338.1
2024-04-06 05:00:00,30.6,0.0,-7.53,-8.77,6257.4,-393.4,21201.4,22770.1
2024-04-06 06:00:00,1271.2,0.0,-6.5,-7.87,6430.4,-640.4,22584.3,24195.6
2024-04-06 07:00:00,4250.7,0.0,-6.5,-11.0,4925.9,743.0,23823.9,24110.5
2024-04-06 08:00:00,7150.8,-0.01,-3.0,-3.77,8878.6,-3881.0,24083.2,30073.6
2024-04-06 09:00:00,7106.4,-0.01,-5.0,-5.51,5342.0,-222.1,23812.8,25951.0
2024-04-06 10:00:00,7474.8,-0.01,-5.01,-5.77,3749.0,209.0,23803.8,24507.9
2024-04-06 11:00:00,7533.3,-0.01,-6.0,-6.0,3750.0,-988.0,23391.3,24434.0
2024-04-06 12:00:00,7198.7,-0.01,-6.0,-7.87,4009.9,-1526.0,23128.8,24238.7
2024-04-06 13:00:00,6650.6,-0.02,-7.53,-7.9,4157.6,-1489.0,21926.6,23742.6
2024-04-06 14:00:00,6486.5,-0.01,-6.0,-7.0,4347.3,-2041.9,21221.0,24355.0
2024-04-06 15:00:00,6369.1,-0.01,-3.91,-4.5,8456.6,-4423.0,21728.3,29047.4
2024-04-06 16:00:00,5203.6,0.0,-4.0,-3.77,10420.2,-4371.4,23027.9,30806.4
2024-04-06 17:00:00,2150.1,0.01,0.01,0.02,9221.6,-2705.0,23908.8,28750.0
2024-04-06 18:00:00,341.2,3.25,3.24,3.25,9786.2,-1790.0,25994.3,29244.8
2024-04-06 19:00:00,34.0,8.0,7.01,8.0,10688.3,-1653.0,27384.3,30292.3
2024-04-06 20:00:00,14.3,3.44,3.43,3.44,8648.9,-1507.0,25575.6,28137.8
2024-04-06 21:00:00,9.3,3.25,1.82,3.25,7630.8,-1734.0,23592.2,26640.8
2024-04-06 22:00:00,6.5,0.97,-3.24,-2.93,6900.9,-2179.3,22013.3,25266.1
2024-04-06 23:00:00,6.4,0.15,-4.4,-1.0,5914.8,-2296.2,20705.9,23926.6
2024-04-07 00:00:00,6.4,0.0,-5.53,0.0,5373.3,-2054.5,19720.6,22771.6
2024-04-07 01:00:00,5.6,0.0,-7.5,-10.0,4512.3,-606.2,19099.8,20807.8
2024-04-07 02:00:00,5.5,0.0,-8.0,-13.17,3840.4,127.2,18641.2,19609.6
2024-04-07 03:00:00,5.5,0.0,-8.0,-13.17,3745.0,439.8,18764.8,19516.2
2024-04-07 04:00:00,5.6,0.0,-7.5,-5.0,3729.1,364.9,18786.6,19807.2
2024-04-07 05:00:00,30.1,0.0,-7.0,-3.0,3807.5,441.7,19356.4,20572.9
2024-04-07 06:00:00,616.5,0.0,-7.5,-10.0,3546.1,937.4,19688.1,19853.4
2024-04-07 07:00:00,2814.8,0.0,-7.5,-10.53,3147.3,1167.2,20888.5,20905.8
2024-04-07 08:00:00,5208.2,0.0,-7.5,-10.53,2523.2,1721.0,21805.9,21301.4
2024-04-07 09:00:00,6615.4,0.0,-7.5,-13.53,1400.1,2001.0,22203.0,20828.0
2024-04-07 10:00:00,8047.8,0.0,-8.0,-13.53,1742.1,606.4,22321.0,22409.7
2024-04-07 11:00:00,8255.4,-0.01,-9.5,-13.53,1435.8,573.1,22230.7,22235.0
2024-04-07 12:00:00,8283.6,-0.01,-10.0,-14.0,1371.1,219.0,22079.1,21882.1
2024-04-07 13:00:00,7927.3,-0.01,-10.0,-13.53,1243.6,-196.8,20965.5,21163.1
2024-04-07 14:00:00,7639.6,-0.01,-9.99,-13.53,1190.0,-1059.9,20377.6,21380.0
2024-04-07 15:00:00,8594.6,0.0,-7.5,-13.53,1738.4,-2662.7,20497.9,24496.0
2024-04-07 16:00:00,7354.2,0.0,-7.0,-10.53,2156.0,-1687.3,21441.3,25149.1
2024-04-07 17:00:00,4420.5,0.4,0.4,0.0,2886.2,-650.3,23309.8,26530.6
2024-04-07 18:00:00,654.4,25.0,22.75,21.1,3777.2,1119.0,25176.0,24989.5
2024-04-07 19:00:00,16.6,35.0,35.0,34.0,4238.0,3013.9,26999.6,24689.8
2024-04-07 20:00:00,15.0,25.0,21.0,21.0,4623.5,1454.4,25756.0,24709.1
2024-04-07 21:00:00,10.1,10.66,6.66,5.66,5166.2,-382.3,23872.3,24536.1
2024-04-07 22:00:00,6.5,1.33,1.33,2.0,6129.4,-285.8,22373.3,23580.6
2024-04-07 23:00:00,6.4,0.0,0.0,0.0,6521.3,-1089.1,20871.2,23054.3
2024-04-08 00:00:00,6.3,0.0,-0.01,0.0,6354.9,-1077.1,20278.6,22277.7
2024-04-08 01:00:00,5.9,0.0,-3.0,0.0,6530.6,-1442.5,19595.0,22009.5
2024-04-08 02:00:00,6.0,0.0,-4.0,0.0,6494.1,-1151.3,19586.2,21709.5
2024-04-08 03:00:00,5.1,0.0,-3.99,-1.7,7156.2,-916.8,20488.4,22477.2
2024-04-08 04:00:00,10.6,0.0,-1.07,0.0,7504.8,686.0,23240.2,23699.2
2024-04-08 05:00:00,59.3,3.25,3.25,3.25,8449.8,1076.0,26750.9,26618.9
2024-04-08 06:00:00,1791.0,3.25,3.25,3.25,8648.0,1224.0,28158.6,28608.6
2024-04-08 07:00:00,6098.5,0.0,0.85,0.0,6397.4,285.5,27925.6,29810.8
2024-04-08 08:00:00,9589.2,0.0,0.0,0.0,6312.3,-1172.8,27529.2,30799.3
2024-04-08 09:00:00,10545.5,0.0,-4.0,0.0,6432.6,-2004.2,27000.5,31005.4
2024-04-08 10:00:00,10363.1,0.0,-4.0,-2.0,5570.8,-2002.3,26530.3,30059.0
2024-04-08 11:00:00,10361.0,0.0,-5.53,-5.7,5638.0,-2049.2,26016.6,29717.2
2024-04-08 12:00:00,9715.3,0.0,-6.0,-7.0,5076.1,-770.6,25320.7,27517.4
2024-04-08 13:00:00,9316.7,0.0,-7.0,-7.0,5905.9,-1603.9,25115.6,27812.4
2024-04-08 14:00:00,9156.7,-0.01,-6.0,-7.0,8135.3,-3195.4,25299.8,30380.8
2024-04-08 15:00:00,9426.1,0.0,-5.53,-7.0,9007.9,-3391.4,25636.3,31753.9
2024-04-08 16:00:00,7377.2,0.0,-5.53,-4.0,8930.8,-2247.1,26090.3,30288.2
2024-04-08 17:00:00,4149.7,0.0,0.0,0.0,9383.6,-402.1,27410.3,29709.3
2024-04-08 18:00:00,882.3,0.44,0.65,1.8,11140.8,130.9,29658.6,31646.7
2024-04-08 19:00:00,17.3,3.25,3.25,3.25,14010.9,-857.2,30653.4,33603.6
2024-04-08 20:00:00,15.1,1.0,1.0,2.54,11681.6,-1416.1,27986.0,30433.2
2024-04-08 21:00:00,10.2,0.0,0.0,0.01,11269.6,-2988.5,24838.6,28683.1
2024-04-08 22:00:00,1.2,0.0,-7.5,-5.0,9369.0,-476.3,23083.6,24398.9
2024-04-08 23:00:00,0.9,0.0,-8.0,-6.1,7358.1,790.0,21708.1,21810.8
2024-04-09 00:00:00,0.8,0.0,-8.0,-6.1,8118.8,128.7,21022.4,22206.2
2024-04-09 01:00:00,5.2,0.0,-8.0,-7.0,7457.9,635.2,20373.7,21399.5
2024-04-09 02:00:00,5.9,0.0,-8.0,-7.5,6812.3,1219.1,20258.4,20625.3
2024-04-09 03:00:00,5.9,0.0,-8.0,-6.1,8842.4,-359.9,21158.6,23166.6
2024-04-09 04:00:00,9.4,0.0,-8.5,-6.6,7980.0,2530.5,23686.9,22659.7
2024-04-09 05:00:00,60.0,0.0,-5.0,0.0,9987.4,2229.3,27459.0,26742.6
2024-04-09 06:00:00,3005.6,0.0,-0.5,0.0,9584.7,662.4,28993.4,30126.5
2024-04-09 07:00:00,8799.2,0.0,-7.0,-5.0,7156.6,-1282.3,28396.7,31052.2
2024-04-09 08:00:00,10365.8,0.0,-8.0,-8.0,4728.2,-1950.4,27120.6,28768.8
2024-04-09 09:00:00,11166.3,-0.01,-8.01,-8.0,4364.5,-3339.5,26445.3,29439.8
2024-04-09 10:00:00,11242.8,-0.02,-8.0,-7.5,3779.0,-3161.6,25870.0,28588.9
2024-04-09 11:00:00,11604.5,-0.02,-8.02,-8.0,3919.5,-3603.0,25625.2,29174.2
2024-04-09 12:00:00,11470.5,-0.02,-8.02,-8.0,3295.4,-3466.7,25102.0,28555.7
2024-04-09 13:00:00,10764.1,-0.02,-9.0,-9.0,3634.6,-3543.0,24326.0,28010.7
2024-04-09 14:00:00,10238.8,-0.02,-9.0,-10.0,2823.2,-2578.2,23938.3,26876.7
2024-04-09 15:00:00,9878.2,-0.02,-8.0,-7.0,3107.6,-2604.2,24358.7,27538.9
2024-04-09 16:00:00,9441.6,0.0,-5.0,-2.0,4025.4,-3582.0,25453.5,29959.8
2024-04-09 17:00:00,6173.7,0.01,0.44,1.0,4962.8,-2285.5,27361.0,31027.0
2024-04-09 18:00:00,1220.3,5.0,5.03,8.93,7762.5,154.1,29829.3,30675.9
2024-04-09 19:00:00,11.9,14.72,34.71,35.0,7647.1,2129.7,31037.1,29545.2
2024-04-09 20:00:00,11.2,6.35,11.35,20.35,7566.5,203.0,28290.7,29041.7
2024-04-09 21:00:00,14.5,5.0,5.03,10.93,6488.0,-581.0,25666.6,26763.6
2024-04-09 22:00:00,6.4,4.21,6.31,9.44,6389.2,-958.3,23634.6,24969.9
2024-04-09 23:00:00,33.4,3.25,3.26,5.71,5909.4,-884.4,22598.3,23997.7
2024-04-10 00:00:00,35.2,1.0,3.17,3.85,5882.6,-1474.1,21672.5,23796.1
2024-04-10 01:00:00,28.6,0.44,1.0,3.25,5784.4,-1465.9,21424.6,23467.5
2024-04-10 02:00:00,1.1,0.35,1.0,3.25,5762.0,-1285.4,21440.4,23302.8
2024-04-10 03:00:00,1.9,1.0,2.0,3.25,5744.9,-1019.7,22318.4,23915.2
2024-04-10 04:00:00,2.1,2.17,3.25,3.85,5650.1,257.5,24733.3,25087.3
2024-04-10 05:00:00,82.4,35.0,37.1,54.01,6805.0,1261.6,28529.4,28146.8
2024-04-10 06:00:00,3074.4,7.68,18.88,21.01,6490.2,806.0,29895.2,30068.2
2024-04-10 07:00:00,9414.8,0.0,0.44,2.01,5181.5,-1614.4,29247.1,32179.0
2024-04-10 08:00:00,11198.4,-0.01,0.0,0.0,4742.4,-2961.9,27705.5,30901.2
2024-04-10 09:00:00,11513.0,-0.03,0.0,0.0,4049.5,-2762.4,26439.0,30065.1
2024-04-10 10:00:00,11827.8,-0.03,-0.02,-0.01,4051.9,-3280.3,25598.7,30033.1
2024-04-10 11:00:00,11688.4,-0.03,-0.03,-0.03,3442.8,-2805.7,25194.5,29127.2
2024-04-10 12:00:00,11699.2,-0.05,-0.05,-0.45,3630.9,-3041.3,24769.6,29233.6
2024-04-10 13:00:00,11756.6,-0.05,-0.05,-1.0,3644.4,-4168.2,23441.1,29472.5
2024-04-10 14:00:00,11383.4,-0.05,-0.05,-0.99,3863.1,-3548.0,23555.2,29259.6
2024-04-10 15:00:00,10972.4,-0.05,-0.05,-0.15,4676.4,-3637.0,24225.3,30006.3
2024-04-10 16:00:00,9390.2,-0.01,0.0,0.0,6254.0,-3451.2,25170.4,31017.1
2024-04-10 17:00:00,6127.3,0.0,1.0,2.0,7965.9,-2607.1,27196.1,32879.5
2024-04-10 18:00:00,1128.9,6.0,11.0,10.0,9535.3,-584.5,29396.2,31655.7
2024-04-10 19:00:00,17.0,34.45,34.45,34.45,10238.2,-58.8,30833.6,31766.6
2024-04-10 20:00:00,11.3,5.0,8.0,7.5,9510.1,-855.2,28349.3,29936.7
2024-04-10 21:00:00,14.1,3.25,3.25,3.25,8187.0,-1412.2,25457.2,27210.4
2024-04-10 22:00:00,5.9,3.25,3.25,0.0,9084.7,-1293.7,23947.8,25757.5
2024-04-10 23:00:00,6.0,1.0,1.1,1.1,8381.5,-1592.2,22465.6,24136.8
2024-04-11 00:00:00,6.0,0.04,1.0,0.54,8238.6,-1695.6,21516.9,23619.0
2024-04-11 01:00:00,4.0,0.0,0.01,0.0,7427.4,-1378.1,20981.5,22707.6
2024-04-11 02:00:00,4.0,0.0,0.0,0.0,7097.0,-136.3,20803.0,21998.4
2024-04-11 03:00:00,4.0,1.47,1.47,0.0,7726.1,-516.0,21825.0,22894.3
2024-04-11 04:00:00,6.8,3.6,3.6,0.0,7890.6,144.8,24441.7,24823.6
2024-04-11 05:00:00,131.9,22.42,22.42,26.85,8518.4,575.0,27918.2,27835.2
2024-04-11 06:00:00,2853.8,17.04,17.04,19.35,6441.1,901.0,28544.9,27885.9
2024-04-11 07:00:00,9289.9,0.01,0.44,0.01,5167.8,-1674.8,27964.9,30695.7
2024-04-11 08:00:00,12613.8,0.0,0.0,0.0,4472.4,-2894.0,26754.2,32177.2
2024-04-11 09:00:00,12783.2,-0.01,-0.01,0.0,3747.1,-2887.4,25785.9,31137.1
2024-04-11 10:00:00,13316.6,-0.01,-0.01,0.0,3311.2,-3168.1,25049.1,30704.0
2024-04-11 11:00:00,13929.0,-0.01,-0.01,0.0,3009.6,-2596.6,25579.6,30954.6
2024-04-11 12:00:00,13657.3,-0.02,-0.02,0.0,2729.8,-2441.5,24839.5,30073.1
2024-04-11 13:00:00,13767.8,-0.01,-0.01,0.0,2700.9,-3142.2,24082.0,29948.4
2024-04-11 14:00:00,12857.5,-0.01,-0.01,0.0,2788.7,-2587.4,23786.4,29085.4
2024-04-11 15:00:00,12793.0,-0.01,0.0,0.0,3163.4,-3493.5,25153.8,30415.8
2024-04-11 16:00:00,10846.8,0.0,0.0,0.0,3356.9,-3180.9,26020.0,31757.1
2024-04-11 17:00:00,6173.8,4.9,8.45,9.66,3764.7,-657.0,27827.1,29199.6
2024-04-11 18:00:00,1234.6,60.0,64.21,66.32,5318.3,1926.9,30111.7,29019.8
2024-04-11 19:00:00,71.9,70.95,73.95,77.0,5719.9,3536.4,30868.8,28268.2
2024-04-11 20:00:00,19.5,70.01,70.51,75.49,4978.8,1782.6,27869.4,26352.8
2024-04-11 21:00:00,17.9,34.08,34.08,35.0,4627.2,794.3,25362.1,24727.8
2024-04-11 22:00:00,5.8,23.77,19.32,20.0,4553.3,341.4,24072.1,23910.0
2024-04-11 23:00:00,15.2,15.37,11.37,13.37,4166.6,750.9,23007.0,22478.1
2024-04-12 00:00:00,18.6,12.5,9.94,12.0,3669.9,1503.4,22089.0,20815.6
2024-04-12 01:00:00,21.9,11.94,9.94,10.95,3321.8,1473.3,21724.4,20485.9
2024-04-12 02:00:00,5.7,12.49,10.49,10.49,2976.8,1832.0,21524.7,19899.7
2024-04-12 03:00:00,5.7,16.93,14.93,13.93,2865.1,1510.4,22415.2,21006.8
2024-04-12 04:00:00,6.1,33.47,28.57,27.4,2734.7,2261.3,25052.6,23043.3
2024-04-12 05:00:00,116.0,78.44,77.44,71.69,2569.6,4360.0,28415.4,24405.0
2024-04-12 06:00:00,3279.0,74.04,74.04,71.0,2326.8,2685.0,29273.3,27375.3
2024-04-12 07:00:00,9726.8,5.85,5.36,5.85,1752.5,744.3,28112.0,28480.4
2024-04-12 08:00:00,13118.6,0.0,0.0,0.0,1557.4,-1806.3,27023.6,30640.0
2024-04-12 09:00:00,14835.0,0.0,-4.95,0.0,1856.0,-2544.0,26249.8,30875.8
2024-04-12 10:00:00,14642.9,0.0,-4.98,0.0,1596.1,-2009.3,25911.4,29841.7
2024-04-12 11:00:00,13411.8,-0.06,-0.06,-0.01,1589.9,-755.5,25421.9,28198.4
2024-04-12 12:00:00,13185.7,-0.06,-0.15,-1.15,1604.6,-883.1,24801.9,27816.1
2024-04-12 13:00:00,12550.8,-0.1,-0.15,-2.09,1521.4,-969.5,23973.4,27121.8
2024-04-12 14:00:00,14388.8,-0.03,-0.05,0.0,1996.3,-4157.8,24029.4,30116.5
2024-04-12 15:00:00,14009.3,0.0,-2.95,0.0,2382.9,-3834.7,25210.6,30530.0
2024-04-12 16:00:00,12245.3,0.0,0.0,0.44,2085.6,-3371.1,25658.7,30702.7
2024-04-12 17:00:00,6580.0,15.77,11.77,10.0,2114.6,-1023.7,26986.5,29112.7
2024-04-12 18:00:00,1277.2,39.35,39.35,36.35,2544.7,3336.2,28007.2,25577.5
2024-04-12 19:00:00,22.0,74.23,72.23,70.23,3202.6,4190.7,29071.3,25542.2
2024-04-12 20:00:00,44.4,38.05,38.05,35.0,2977.7,2889.1,26767.5,24332.9
2024-04-12 21:00:00,18.4,26.67,20.17,20.17,2555.1,1722.6,24665.2,23121.1
2024-04-12 22:00:00,5.7,24.15,25.15,25.85,2883.6,1024.2,23557.2,22585.0
2024-04-12 23:00:00,6.0,17.73,18.41,19.72,2721.3,1541.4,22416.2,21126.8
2024-04-13 00:00:00,9.9,17.15,18.41,17.35,2573.0,1325.1,21362.6,20114.5
2024-04-13 01:00:00,9.6,11.13,18.41,15.28,2473.9,1435.8,20742.3,19583.5
2024-04-13 02:00:00,5.7,7.74,16.62,12.27,2358.2,1902.6,20513.6,19089.4
2024-04-13 03:00:00,10.8,6.79,11.79,11.79,2210.4,1819.4,20462.1,19269.7
2024-04-13 04:00:00,8.5,10.39,18.41,13.49,2066.5,1800.3,20983.2,19659.9
2024-04-13 05:00:00,143.4,11.76,11.76,8.0,1827.3,2536.7,21872.1,19649.9
2024-04-13 06:00:00,3532.6,13.26,13.26,8.36,1738.1,284.2,22833.7,23050.0
2024-04-13 07:00:00,10394.2,0.01,0.0,0.01,1455.2,-3042.3,23770.4,27190.7
2024-04-13 08:00:00,12150.7,-0.02,-2.5,-0.01,1234.0,-2278.9,23706.6,27224.5
2024-04-13 09:00:00,10945.4,-0.1,-4.09,-6.0,915.5,-548.7,22703.1,24920.5
2024-04-13 10:00:00,10820.0,-0.1,-4.1,-6.0,847.9,-742.3,22122.9,24700.7
2024-04-13 11:00:00,10806.8,-0.1,-4.1,-6.0,822.6,-1118.0,21645.1,24618.3
2024-04-13 12:00:00,11053.7,-0.2,-4.2,-7.5,951.0,-1342.0,21337.7,24784.8
2024-04-13 13:00:00,10293.4,-0.4,-5.0,-10.4,925.6,-1927.5,20334.3,23941.9
2024-04-13 14:00:00,9829.1,-0.4,-5.0,-10.4,1017.2,-2478.3,19906.6,23620.0
2024-04-13 15:00:00,12354.9,-0.08,-2.5,-1.0,2184.0,-6027.0,20467.7,27874.7
2024-04-13 16:00:00,11855.6,0.0,-1.45,0.0,2115.2,-5052.2,22364.2,28827.7
2024-04-13 17:00:00,7194.2,3.25,12.54,1.0,3356.3,-2606.1,23743.5,28316.1
2024-04-13 18:00:00,1301.9,24.96,27.06,20.46,3219.4,1000.8,25053.6,24593.8
2024-04-13 19:00:00,22.0,35.0,38.43,32.0,3980.7,2286.2,26093.0,24568.2
2024-04-13 20:00:00,14.4,24.26,26.95,19.76,3792.6,958.4,24700.8,24046.4
2024-04-13 21:00:00,12.0,13.83,18.41,8.93,3384.9,777.3,23002.8,22529.5
2024-04-13 22:00:00,10.2,5.79,-2.13,-0.01,3239.0,1523.6,21728.8,20396.4
2024-04-13 23:00:00,5.1,2.74,-4.29,-2.01,2612.2,1477.6,20293.3,19112.7
2024-04-14 00:00:00,1.4,1.69,-6.21,-4.0,2558.6,502.4,19266.9,18808.5
2024-04-14 01:00:00,1.2,1.51,-6.39,-5.0,2151.8,572.3,18670.6,18382.3
2024-04-14 02:00:00,1.0,3.25,-4.0,-4.0,2059.7,431.8,18528.3,18280.5
2024-04-14 03:00:00,2.6,6.35,-3.31,-3.21,2042.8,-38.1,18601.1,18480.2
2024-04-14 04:00:00,5.7,12.86,-2.32,-4.36,1940.0,303.2,19093.6,18927.8
2024-04-14 05:00:00,160.3,13.0,-1.19,-3.84,1793.8,611.5,19377.7,18961.5
2024-04-14 06:00:00,3559.6,5.6,-3.84,-6.5,1504.3,-1956.3,19875.0,21965.8
2024-04-14 07:00:00,8183.0,0.0,-10.24,-10.02,778.2,-3303.5,20113.9,23262.6
2024-04-14 08:00:00,9535.2,-0.53,-6.0,-4.82,770.0,-3149.9,20315.3,23578.2
2024-04-14 09:00:00,9412.8,-1.0,-15.0,-15.0,675.0,-2170.0,20205.1,22748.4
2024-04-14 10:00:00,9867.5,-1.0,-15.0,-15.0,696.2,-2172.0,19905.3,23085.4
2024-04-14 11:00:00,10177.4,-1.0,-16.75,-16.0,699.2,-2202.0,19917.4,23198.4
2024-04-14 12:00:00,10546.8,-1.0,-20.0,-21.0,856.4,-2417.0,19845.2,23621.4
2024-04-14 13:00:00,9772.9,-1.01,-20.0,-21.01,778.6,-2512.2,18838.8,22608.2
2024-04-14 14:00:00,9387.5,-1.01,-16.01,-15.91,948.2,-3073.7,18429.9,22941.4
2024-04-14 15:00:00,10567.7,-0.25,-9.0,-9.25,1521.3,-5141.0,18929.2,25540.3
2024-04-14 16:00:00,9777.3,-0.02,-5.82,-5.72,1928.7,-4864.7,20710.2,26699.9
2024-04-14 17:00:00,6386.5,2.5,-3.84,-0.59,2705.1,-3040.8,22556.9,26759.9
2024-04-14 18:00:00,1248.4,18.41,10.51,13.41,2994.0,716.3,24369.5,24046.2
2024-04-14 19:00:00,65.5,30.77,22.37,25.77,3821.5,3155.3,26525.8,23805.5
2024-04-14 20:00:00,19.5,19.72,11.82,14.72,4228.4,2138.4,25514.9,24030.5
2024-04-14 21:00:00,14.2,17.0,9.1,11.0,4187.0,1323.0,23387.2,22467.2
2024-04-14 22:00:00,1.1,7.3,4.74,2.0,4069.0,532.6,21860.5,21470.9
2024-04-14 23:00:00,1.5,3.25,1.0,-1.0,3793.6,335.5,20653.0,20248.6
2024-04-15 00:00:00,4.9,1.77,0.0,-1.6,3372.3,653.1,20078.6,19354.6
2024-04-15 01:00:00,1.3,0.44,0.0,-1.6,3477.9,530.6,19630.8,19439.2
2024-04-15 02:00:00,1.1,0.03,0.0,-1.6,3789.0,420.5,19654.4,19167.9
2024-04-15 03:00:00,1.7,0.07,-1.6,-1.93,4166.3,458.9,20313.9,19680.8
2024-04-15 04:00:00,1.0,1.0,-2.41,-1.6,5232.3,1318.6,23387.0,22404.4
2024-04-15 05:00:00,135.3,10.75,5.79,2.07,7478.6,1780.7,26669.8,25884.1
2024-04-15 06:00:00,2877.3,18.7,18.2,18.7,7417.2,383.2,27809.6,27894.8
2024-04-15 07:00:00,9262.6,1.5,1.5,1.4,6437.2,-3007.1,27675.2,31185.3
2024-04-15 08:00:00,13104.4,0.0,0.0,0.0,6185.8,-4486.7,27165.4,33329.1
2024-04-15 09:00:00,13152.2,0.0,-1.6,-1.11,4006.6,-3630.0,26148.7,30897.7
2024-04-15 10:00:00,14562.6,-0.01,-0.51,-0.01,5034.3,-5602.4,25813.0,33282.6
2024-04-15 11:00:00,14790.3,-0.04,-0.54,-0.02,5439.1,-5401.4,26368.2,34020.6
2024-04-15 12:00:00,13811.2,-0.1,-0.4,-0.05,4993.0,-4951.4,25767.5,32430.1
2024-04-15 13:00:00,13082.6,-0.32,-1.6,-1.01,4940.6,-4891.3,24995.1,31273.4
2024-04-15 14:00:00,11546.0,-1.0,-1.63,-1.6,4135.9,-3111.9,24562.5,28630.2
2024-04-15 15:00:00,12592.0,-0.09,-0.59,-0.04,5680.1,-4615.6,24930.8,31808.4
2024-04-15 16:00:00,10249.5,0.0,-1.0,-1.01,4989.4,-2607.3,25859.2,29382.8
2024-04-15 17:00:00,6956.7,0.44,0.0,-1.0,6991.5,-3065.3,27170.0,31264.3
2024-04-15 18:00:00,1371.7,10.0,5.02,3.0,9213.1,-88.7,29439.8,30569.5
2024-04-15 19:00:00,16.7,19.72,14.76,14.86,8927.7,1740.8,30189.7,28885.1
2024-04-15 20:00:00,5.5,6.0,1.0,-1.0,8950.8,283.3,27751.4,27997.1
2024-04-15 21:00:00,8.8,4.2,1.64,-1.26,8535.2,-932.9,24940.6,26177.5
2024-04-15 22:00:00,1.1,0.44,0.0,0.4,6916.6,215.5,23283.1,23260.2
2024-04-15 23:00:00,1.5,0.0,-1.01,0.0,6049.8,722.1,22452.9,22071.8
2024-04-16 00:00:00,1.4,0.0,-3.01,-0.01,5846.2,183.7,21591.1,21843.9
2024-04-16 01:00:00,1.2,0.0,-3.01,0.0,6688.7,-914.7,21080.2,22425.8
2024-04-16 02:00:00,1.0,0.0,-3.0,-0.51,4962.4,744.1,20906.3,20600.2
2024-04-16 03:00:00,1.6,0.0,-2.0,-0.01,5588.4,396.1,21542.4,21399.8
2024-04-16 04:00:00,1.0,0.08,0.0,0.04,8037.1,77.2,24641.0,24677.8
2024-04-16 05:00:00,191.5,6.0,3.99,9.86,9576.4,1199.1,28089.5,27302.4
2024-04-16 06:00:00,3682.2,4.47,4.47,5.0,9134.8,-16.1,28726.0,30074.8
2024-04-16 07:00:00,10572.0,0.0,0.0,0.0,7340.6,-3343.6,27893.0,32355.6
2024-04-16 08:00:00,14152.6,-0.01,0.0,0.0,6808.2,-5643.0,27249.0,34745.0
2024-04-16 09:00:00,15176.6,-0.01,0.0,0.0,6115.6,-6117.2,26717.6,34912.0
2024-04-16 10:00:00,15120.5,-0.03,-0.01,0.0,6021.3,-5903.9,26406.2,34573.1
2024-04-16 11:00:00,14826.7,-0.1,0.0,0.0,5873.7,-5648.1,26381.2,34068.9
2024-04-16 12:00:00,14533.2,-0.1,-0.09,-0.01,6043.2,-5771.6,25599.3,33843.7
2024-04-16 13:00:00,13858.8,-0.1,-0.1,-0.02,5971.7,-6009.6,25017.7,33091.6
2024-04-16 14:00:00,13320.0,-0.13,-0.12,-0.02,6132.4,-6010.1,24757.4,32705.7
2024-04-16 15:00:00,12628.2,-0.1,0.0,-0.01,6958.8,-5753.5,25422.4,33033.4
2024-04-16 16:00:00,11649.4,-0.01,0.0,0.0,7551.0,-6070.4,26271.4,33751.8
2024-04-16 17:00:00,7077.6,0.0,0.44,0.44,8925.9,-3702.4,27730.2,33124.5
